0.0, 0.0
0.5750461403948588, -0.5654052840192065
1.0904947983964348, -1.0540642280977701
1.5499256992350965, -1.4725074545175336
1.9568229323955268, -1.8268597837031642
2.314568766461717, -2.1228589124266777
2.6264385230851697, -2.3658735441769134
2.8955964250076667, -2.5609209760289584
3.125092336959752, -2.7126841467457603
3.3178593219575907, -2.8255281512095243
3.47671193902895, -2.9035162266143444
3.6043452117072814, -2.950425216153189
3.703334199736631, -2.969760516202754
3.7761341093227334, -2.96477051324771
3.8250808799425324, -2.9384605169927647
3.852392188179012, -2.8936061962855217
3.860168811275538, -2.8327665246161318
3.8503962950983484, -2.7582962420711494
3.8249468729511027, -2.672357840698171
3.7855815831969024, -2.5769330802857655
3.7339525349042404, -2.4738340415788986
3.6716052717392733, -2.364713723934279
3.59998118507127, -2.2510761943723625
3.5204199277358446, -2.134286294903244
3.434161780106064, -2.0155789148925294
3.3423499200487825, -1.8960678350902378
3.2460325479872476, -1.7767541497709618
3.1461648176455363, -1.6585342732270143
3.043610522109932, -1.5422075366179304
2.9391434836013977, -1.4284833809095592
2.8334485938062803, -1.3179881513340694
2.727122449753664, -1.2112714984685806
2.6206735280516495, -1.1088123906646057
2.514521837795731, -1.0110247421632892
2.4089979896348597, -0.9182626608024007
2.3043416153189424, -0.8308253187602996
2.200699068549747, -0.7489614492894192
2.0981203341102113, -0.6728734718675661
1.9965550680489799, -0.6027212476391601
1.895847687142133, -0.5386254664306334
1.7957314209369744, -0.4806706660045214
1.6958212343978345, -0.42890788356533505
1.595605523515199, -0.383356938847043
1.4944364802018795, -0.3440083473969681
1.39151901637752, -0.31082486192412
1.285898130329951, -0.2837426388013964
1.176444591233094, -0.2626720260007294
1.0618388100907499, -0.24749796789811365
0.9405527573580222, -0.2380800215115514
0.8108297790616293, -0.23425197782924298
0.6706621543914543, -0.23582108094788418
0.5177662284627245, -0.24256683677168203
0.3495549442454906, -0.2542394020216734
0.16310758752010568, -0.2705575432721148
-0.044863451861566706, -0.2912061546661341
-0.2780491101548902, -0.31583332186646434
-0.5405834905645057, -0.3440469186689338
-0.8370873459084941, -0.3754107215464721
-1.1727154466621774, -0.4094400261996775
-1.553208090807073, -0.4455967489665257
-1.9849470252528203, -0.4832839946885249
-2.475016062422731, -0.5218400713435958
-3.0312666899022274, -0.5605319304371407
-3.662388985849335, -0.5985480107921528
-4.377988168163872, -0.6349904619968699
-5.188667121211525, -0.6688667223542945
-6.106115260207621, -0.6990804247320023
-7.143204110187272, -0.7244216022329176
-8.314089993830505, -0.7435561640982786
-9.634324240278096, -0.7550146107127198
-11.12097134547112, -0.7571799550083698
-12.792735533482139, -0.7482748159600386
-14.670096187781496, -0.7263476482269429
-16.77545264140643, -0.6892580703280744
-19.133278835578196, -0.6346612520381096
-21.770288377447514, -0.5599913199588664
-24.715610549350668, -0.4624437384575444
-28.000977844227776, -0.338956621367539
-31.660925624702276, -0.1861909280203149
-35.733004526748566, -0.0005094953177513517
-40.25800625288823, 0.22204514433639444
-45.280203424464915, 0.4857742113499679
-50.847604187750896, 0.7953474475591795
-57.01222229445078, 1.1558292611932903
-63.83036340358388, 1.5727063062496778
-71.36292837876255, 2.0519165563915376
-79.67573438253895, 2.599879935562028
-88.83985459777062, 3.223530569621781
-98.93197743487319, 3.9303507254620156
-110.0347861133733, 4.728406506222058
-122.23735953637285, 5.626385373448895
-135.63559540737694, 6.633635569276776
-150.33265657043185, 7.760207513976819
-166.4394415866822, 9.016897256530978
-184.0750805932705, 10.41529205821988
-203.36745752400583, 11.967818191582207
-224.45375980538967, 13.687791039502024
-247.48105667644452, 15.589467581611721
-272.6069073163358, 17.688101357661502
-300.0, 20.0
